date,open,high,low,close,volume
2026-04-03 10:30:00,3927.592,3929.528,3886.433,3899.599,23500762600
2026-04-03 11:30:00,3899.767,3904.732,3882.22,3882.688,7991771900
2026-04-03 14:00:00,3882.731,3893.119,3871.3,3889.518,8114641700
2026-04-03 15:00:00,3889.412,3894.203,3876.408,3880.097,9662732000
2026-04-07 10:30:00,3884.151,3902.606,3875.684,3894.888,22728536300
2026-04-07 11:30:00,3895.674,3900.527,3880.621,3881.168,8264706900
2026-04-07 14:00:00,3880.789,3891.588,3876.978,3889.063,7479947900
2026-04-07 15:00:00,3888.792,3891.019,3882.529,3890.164,8888316500
2026-04-08 10:30:00,3930.251,3952.71,3926.249,3951.123,31242449500
2026-04-08 11:30:00,3951.325,3967.973,3951.325,3964.719,9467522600
2026-04-08 14:00:00,3965.296,3989.27,3965.0,3986.206,11237765400
2026-04-08 15:00:00,3986.192,3994.997,3980.691,3994.997,12465797700
2026-04-09 10:30:00,3967.63,3979.127,3961.766,3973.229,26742858100
2026-04-09 11:30:00,3973.197,3977.17,3964.7,3965.701,8742784100
2026-04-09 14:00:00,3965.749,3968.966,3955.246,3965.59,8726870100
2026-04-09 15:00:00,3965.66,3970.145,3962.329,3966.171,9944467800
2026-04-10 10:30:00,3985.464,4011.024,3979.814,4000.749,26332526100
2026-04-10 11:30:00,4000.66,4003.574,3990.739,3991.136,9487578100
2026-04-10 14:00:00,3991.595,4000.304,3986.716,3998.681,8441050100
2026-04-10 15:00:00,3998.531,4000.896,3985.102,3986.225,10380399800
2026-04-13 10:30:00,3971.199,3983.013,3966.198,3981.825,26493775100
2026-04-13 11:30:00,3981.734,3984.401,3973.288,3979.264,8831920600
2026-04-13 14:00:00,3979.098,3990.582,3974.941,3986.557,9174933700
2026-04-13 15:00:00,3986.987,3991.262,3981.656,3988.558,10077547400
2026-04-14 10:30:00,4006.727,4011.238,3999.551,4009.017,26258133700
2026-04-14 11:30:00,4008.986,4011.843,4001.406,4010.447,9504696900
2026-04-14 14:00:00,4011.435,4013.507,3992.407,3999.874,10009084000
2026-04-14 15:00:00,3999.853,4026.626,3999.662,4026.626,11253985700
2026-04-15 10:30:00,4039.471,4050.621,4034.753,4042.619,27317382700
2026-04-15 11:30:00,4042.764,4044.085,4031.273,4041.453,9187221200
2026-04-15 14:00:00,4041.568,4043.091,4031.565,4036.971,8704351000
2026-04-15 15:00:00,4036.93,4038.2,4020.904,4027.209,11736904000
2026-04-16 10:30:00,4030.138,4046.637,4028.909,4045.475,24227506500
2026-04-16 11:30:00,4045.295,4052.169,4040.422,4048.644,9298933100
2026-04-16 14:00:00,4049.121,4050.044,4036.63,4046.692,9401941500
2026-04-16 15:00:00,4046.797,4057.831,4044.878,4055.547,11659315600
2026-04-17 10:30:00,4043.381,4049.444,4038.429,4046.962,26212115300
2026-04-17 11:30:00,4047.184,4052.536,4042.895,4043.448,8705332300
2026-04-17 14:00:00,4043.923,4058.604,4039.127,4053.721,9260834800
2026-04-17 15:00:00,4053.849,4057.001,4048.17,4051.425,10700858200
2026-04-20 10:30:00,4053.374,4079.924,4051.685,4077.821,27849352600
2026-04-20 11:30:00,4078.311,4082.771,4069.971,4078.391,10042402000
2026-04-20 14:00:00,4078.405,4081.749,4067.618,4072.26,9856392500
2026-04-20 15:00:00,4071.926,4083.19,4071.631,4082.127,11235990800
2026-04-21 10:30:00,4075.845,4080.925,4062.133,4068.271,27725440200
2026-04-21 11:30:00,4068.53,4076.897,4067.93,4072.392,10195762100
2026-04-21 14:00:00,4072.534,4086.475,4072.272,4078.922,8939806000
2026-04-21 15:00:00,4078.935,4086.637,4075.319,4085.077,10807936700
2026-04-22 10:30:00,4074.813,4091.362,4074.68,4090.4,26486298100
2026-04-22 11:30:00,4090.007,4096.028,4085.345,4095.074,9941863100
2026-04-22 14:00:00,4095.131,4101.301,4090.05,4096.236,10370240000
2026-04-22 15:00:00,4096.657,4106.844,4091.606,4106.258,11448233400
2026-04-23 10:30:00,4110.788,4114.844,4087.7,4102.006,33807244500
2026-04-23 11:30:00,4101.49,4103.417,4072.854,4073.714,11792048700
2026-04-23 14:00:00,4073.851,4099.941,4070.463,4099.536,10479657600
2026-04-23 15:00:00,4099.479,4102.543,4083.153,4093.25,11037658400
2026-04-24 10:30:00,4081.033,4084.263,4062.693,4067.912,29152395600
2026-04-24 11:30:00,4068.107,4076.566,4061.145,4069.371,10788201600
2026-04-24 14:00:00,4070.105,4079.306,4062.635,4075.257,9009423200
2026-04-24 15:00:00,4075.42,4092.613,4075.208,4079.9,11553159400
2026-04-27 10:30:00,4074.811,4091.233,4071.08,4088.124,29321099800
2026-04-27 11:30:00,4088.413,4090.148,4080.861,4085.876,9622098100
2026-04-27 14:00:00,4086.543,4092.831,4081.803,4082.912,9044911200
2026-04-27 15:00:00,4083.01,4088.166,4079.858,4086.344,11006977600
2026-04-28 10:30:00,4076.143,4090.201,4075.243,4082.998,28837983700
2026-04-28 11:30:00,4082.619,4085.241,4074.289,4083.472,9128608900
2026-04-28 14:00:00,4083.585,4084.083,4062.872,4071.138,10549982300
2026-04-28 15:00:00,4071.261,4079.514,4066.1,4078.637,11534174900
2026-04-29 10:30:00,4061.822,4087.21,4061.822,4084.565,28549614500
2026-04-29 11:30:00,4084.496,4096.435,4080.241,4094.798,10072054600
2026-04-29 14:00:00,4095.253,4104.014,4094.101,4102.004,10257867800
2026-04-29 15:00:00,4102.0,4112.152,4101.278,4107.514,12542608200
2026-04-30 10:30:00,4107.297,4117.435,4104.105,4108.912,33316565000
2026-04-30 11:30:00,4108.924,4111.912,4101.257,4111.019,10661628000
2026-04-30 14:00:00,4111.299,4113.818,4100.966,4112.889,10244230000
2026-04-30 15:00:00,4113.193,4118.755,4111.408,4112.159,11468849800
2026-05-06 10:30:00,4135.45,4161.887,4129.911,4157.565,33297598400
2026-05-06 11:30:00,4157.901,4165.056,4151.527,4164.421,11821838800
2026-05-06 14:00:00,4164.858,4166.147,4157.977,4161.082,11490807000
2026-05-06 15:00:00,4160.943,4161.055,4143.555,4160.174,13507503800
2026-05-07 10:30:00,4168.447,4172.266,4163.136,4167.223,33806659900
2026-05-07 11:30:00,4166.627,4171.98,4164.124,4170.747,10726289100
2026-05-07 14:00:00,4171.435,4178.3,4165.58,4173.639,11555552500
2026-05-07 15:00:00,4173.656,4180.21,4173.272,4180.092,12468923400
2026-05-08 10:30:00,4163.854,4176.436,4161.788,4165.814,33724845600
2026-05-08 11:30:00,4165.98,4171.107,4154.246,4162.27,11651457000
2026-05-08 14:00:00,4162.331,4183.063,4162.331,4180.798,11373228900
2026-05-08 15:00:00,4180.834,4182.053,4174.488,4179.952,12952377900
2026-05-11 10:30:00,4201.346,4211.713,4186.082,4208.891,36964578400
2026-05-11 11:30:00,4208.773,4220.248,4206.658,4219.133,11572226200
2026-05-11 14:00:00,4219.401,4220.116,4202.301,4215.93,13757354100
2026-05-11 15:00:00,4215.795,4229.579,4215.767,4225.021,13979470000
2026-05-12 10:30:00,4229.283,4230.108,4210.396,4217.89,35539500800
2026-05-12 11:30:00,4217.654,4230.184,4203.687,4208.005,13397539400
2026-05-12 14:00:00,4208.212,4215.756,4199.344,4209.346,11140956500
2026-05-12 15:00:00,4209.033,4216.063,4204.458,4214.489,11820403500
2026-05-13 10:30:00,4192.315,4216.792,4192.315,4216.792,32373502300
2026-05-13 11:30:00,4216.987,4222.127,4207.622,4218.217,12164305900
2026-05-13 14:00:00,4218.988,4233.431,4218.988,4233.405,12907589700
2026-05-13 15:00:00,4233.772,4245.068,4231.547,4242.572,13056476000
2026-05-14 10:30:00,4256.157,4258.863,4212.023,4214.338,37482929000
2026-05-14 11:30:00,4213.634,4220.319,4184.037,4199.188,14108044400
2026-05-14 14:00:00,4199.199,4216.346,4192.373,4206.204,10935720600
2026-05-14 15:00:00,4206.753,4221.029,4177.917,4177.917,13896806400
2026-05-15 10:30:00,4174.175,4179.449,4129.82,4152.707,33418946100
2026-05-15 11:30:00,4152.334,4191.807,4148.952,4183.056,13373148900
2026-05-15 14:00:00,4183.261,4183.631,4127.664,4127.664,13018642700
2026-05-15 15:00:00,4127.4,4141.339,4114.086,4135.389,13505498000
2026-05-18 10:30:00,4120.14,4145.661,4110.829,4136.577,30370101200
2026-05-18 11:30:00,4137.128,4142.169,4119.405,4126.354,10604955300
2026-05-18 14:00:00,4127.161,4138.495,4119.728,4120.078,9912531300
2026-05-18 15:00:00,4120.069,4132.255,4108.604,4131.528,11835725900
2026-05-19 10:30:00,4122.961,4142.395,4107.994,4110.294,29347563300
2026-05-19 11:30:00,4110.49,4134.371,4109.992,4132.459,9715386900
2026-05-19 14:00:00,4132.493,4148.68,4122.46,4147.486,10280846600
2026-05-19 15:00:00,4147.448,4170.289,4142.582,4169.538,12417309900
2026-05-20 10:30:00,4152.698,4162.877,4143.878,4152.396,31329947200
2026-05-20 11:30:00,4152.487,4153.022,4139.974,4150.977,10359069600
2026-05-20 14:00:00,4151.578,4169.847,4149.872,4157.403,9851735200
2026-05-20 15:00:00,4157.177,4165.257,4150.575,4162.185,10874451500
2026-05-21 10:30:00,4174.377,4199.527,4174.126,4194.096,30385232700
2026-05-21 11:30:00,4194.247,4194.784,4161.687,4162.371,11411274400
2026-05-21 14:00:00,4162.107,4169.519,4142.103,4142.222,10774700400
2026-05-21 15:00:00,4141.539,4143.167,4074.217,4077.276,20150662600
2026-05-22 10:30:00,4096.172,4101.002,4067.747,4072.708,27050846000
2026-05-22 11:30:00,4072.693,4096.238,4070.038,4096.238,9490352300
2026-05-22 14:00:00,4096.74,4115.878,4094.865,4110.334,10919154300
2026-05-22 15:00:00,4110.552,4120.087,4107.541,4112.9,11485611800
