date,open,high,low,close,volume
2024-12-02,4.05,4.32,4.03,4.23,342610169
2024-12-03,4.23,4.26,4.11,4.15,265052598
2024-12-04,4.1,4.21,4.06,4.09,191378692
2024-12-05,4.06,4.16,4.05,4.13,198681828
2024-12-06,4.1,4.41,4.07,4.32,359212464
2024-12-09,4.32,4.37,4.15,4.2,220337867
2024-12-10,4.35,4.4,4.2,4.21,282719179
2024-12-11,4.17,4.29,4.16,4.22,140006503
2024-12-12,4.21,4.26,4.1,4.2,174126987
2024-12-13,4.16,4.2,4.04,4.05,172614794
2024-12-16,4.06,4.11,3.99,4.02,118061778
2024-12-17,4.0,4.02,3.92,3.94,114674337
2024-12-18,3.95,4.01,3.93,3.95,89163760
2024-12-19,3.88,3.92,3.84,3.89,98644955
2024-12-20,3.87,3.94,3.86,3.91,86274500
2024-12-23,3.88,3.92,3.79,3.8,98684402
2024-12-24,3.8,3.88,3.79,3.85,79608969
2024-12-25,3.86,3.97,3.75,3.91,151957489
2024-12-26,3.9,4.02,3.88,3.93,113723000
2024-12-27,3.93,4.02,3.91,3.94,127579300
2024-12-30,3.95,3.98,3.86,3.93,93815211
2024-12-31,3.92,3.96,3.77,3.77,98895192
2025-01-02,3.77,3.78,3.5,3.6,135128428
2025-01-03,3.6,3.62,3.47,3.48,113123200
2025-01-06,3.46,3.5,3.42,3.47,86503242
2025-01-07,3.47,3.56,3.46,3.51,80085293
2025-01-08,3.49,3.5,3.35,3.47,110018682
2025-01-09,3.43,3.5,3.42,3.46,77048118
2025-01-10,3.47,3.48,3.36,3.37,61971116
2025-01-13,3.33,3.42,3.3,3.4,69893400
2025-01-14,3.41,3.55,3.4,3.54,101354826
2025-01-15,3.53,3.57,3.5,3.54,84771397
2025-01-16,3.55,3.64,3.51,3.55,87484500
2025-01-17,3.53,3.63,3.5,3.57,98002198
2025-01-20,3.61,3.68,3.56,3.58,102654504
2025-01-21,3.61,3.61,3.5,3.53,79257102
2025-01-22,3.5,3.56,3.48,3.5,71195898
2025-01-23,3.55,3.69,3.54,3.56,163778195
2025-01-24,3.54,3.63,3.53,3.61,104170942
2025-01-27,3.62,3.65,3.5,3.56,107156125
2025-02-05,3.46,3.47,3.39,3.42,115525370
2025-02-06,3.42,3.51,3.39,3.47,105314670
2025-02-07,3.46,3.63,3.44,3.57,143967379
2025-02-10,3.59,3.67,3.58,3.63,125316984
2025-02-11,3.63,3.65,3.55,3.58,89264082
2025-02-12,3.56,3.65,3.56,3.65,100936741
2025-02-13,3.66,3.73,3.62,3.67,125982522
2025-02-14,3.73,3.85,3.68,3.7,216440292
2025-02-17,3.7,3.74,3.63,3.65,136256688
2025-02-18,3.64,3.65,3.52,3.55,99676602
2025-02-19,3.54,3.57,3.52,3.56,88110120
2025-02-20,3.54,3.56,3.5,3.54,84917450
2025-02-21,3.56,3.58,3.47,3.53,107216500
2025-02-24,3.51,3.56,3.47,3.52,94823600
2025-02-25,3.49,3.62,3.46,3.53,136740884
2025-02-26,3.53,3.58,3.5,3.56,105026800
2025-02-27,3.55,3.6,3.47,3.51,108767894
2025-02-28,3.48,3.53,3.39,3.4,92337228
2025-03-03,3.4,3.45,3.38,3.4,70567854
2025-03-04,3.4,3.46,3.37,3.42,64374649
2025-03-05,3.42,3.42,3.35,3.4,80480725
2025-03-06,3.4,3.49,3.4,3.47,119884114
2025-03-07,3.45,3.46,3.37,3.38,107724310
2025-03-10,3.36,3.39,3.33,3.34,69530067
2025-03-11,3.31,3.32,3.29,3.32,70881850
2025-03-12,3.33,3.34,3.31,3.31,68826593
2025-03-13,3.31,3.32,3.22,3.24,97343700
2025-03-14,3.23,3.38,3.23,3.36,141323720
2025-03-17,3.37,3.41,3.35,3.38,95897812
2025-03-18,3.38,3.39,3.34,3.37,59159365
2025-03-19,3.35,3.38,3.34,3.37,50184015
2025-03-20,3.36,3.4,3.35,3.37,71215712
2025-03-21,3.36,3.39,3.3,3.31,83436700
2025-03-24,3.29,3.32,3.22,3.27,74613164
2025-03-25,3.27,3.31,3.25,3.29,61652561
2025-03-26,3.29,3.38,3.28,3.37,90218882
2025-03-27,3.36,3.41,3.32,3.36,70358961
2025-03-28,3.35,3.37,3.33,3.36,59823400
2025-03-31,3.35,3.41,3.3,3.33,79989865
2025-04-01,3.32,3.37,3.31,3.33,57653687
2025-04-02,3.33,3.45,3.32,3.41,114666289
2025-04-03,3.21,3.22,3.08,3.13,243135797
2025-04-07,2.89,3.0,2.82,2.82,143103600
2025-04-08,2.8,2.87,2.75,2.8,124811244
2025-04-09,2.76,2.82,2.58,2.8,126167209
2025-04-10,2.86,2.89,2.81,2.82,115364245
2025-04-11,2.78,2.83,2.76,2.8,79905002
2025-04-14,2.83,2.94,2.82,2.92,131055583
2025-04-15,2.91,2.92,2.86,2.89,63728099
2025-04-16,2.9,2.97,2.86,2.9,93922695
2025-04-17,2.88,2.9,2.87,2.87,46824026
2025-04-18,2.86,2.88,2.84,2.86,39843904
2025-04-21,2.87,2.88,2.83,2.87,48463200
2025-04-22,2.86,2.94,2.86,2.88,79594900
2025-04-23,2.89,2.93,2.85,2.87,76855002
2025-04-24,2.88,3.02,2.87,2.94,183799538
2025-04-25,2.92,2.98,2.89,2.94,88800274
2025-04-28,2.94,3.03,2.83,2.97,156647677
2025-04-29,2.96,3.07,2.94,3.04,123860679
2025-04-30,3.15,3.28,3.13,3.16,179253204
2025-05-06,3.17,3.39,3.16,3.34,186370843
2025-05-07,3.49,3.51,3.2,3.22,198710330
2025-05-08,3.2,3.23,3.19,3.2,101025129
2025-05-09,3.2,3.21,3.14,3.17,67596291
