date,open,high,low,close,volume
2026-04-17 09:45:00,2.75,2.76,2.74,2.74,25486737
2026-04-17 10:00:00,2.75,2.75,2.73,2.73,17664572
2026-04-17 10:15:00,2.73,2.74,2.72,2.73,10871100
2026-04-17 10:30:00,2.72,2.74,2.72,2.72,11996100
2026-04-17 10:45:00,2.73,2.74,2.72,2.73,4532046
2026-04-17 11:00:00,2.73,2.74,2.72,2.73,4073800
2026-04-17 11:15:00,2.73,2.73,2.72,2.72,1949300
2026-04-17 11:30:00,2.72,2.73,2.72,2.72,2768600
2026-04-17 13:15:00,2.73,2.73,2.71,2.71,13830700
2026-04-17 13:30:00,2.72,2.73,2.71,2.72,7003600
2026-04-17 13:45:00,2.72,2.73,2.72,2.73,5721532
2026-04-17 14:00:00,2.72,2.74,2.72,2.74,7090193
2026-04-17 14:15:00,2.73,2.74,2.73,2.74,3164400
2026-04-17 14:30:00,2.73,2.74,2.72,2.73,3981128
2026-04-17 14:45:00,2.72,2.73,2.72,2.72,3809578
2026-04-17 15:00:00,2.73,2.73,2.72,2.73,7515500
2026-04-20 09:45:00,2.72,2.73,2.71,2.71,15209725
2026-04-20 10:00:00,2.71,2.74,2.71,2.73,19250890
2026-04-20 10:15:00,2.73,2.73,2.7,2.71,25811248
2026-04-20 10:30:00,2.71,2.72,2.71,2.71,3193800
2026-04-20 10:45:00,2.71,2.72,2.71,2.71,3754530
2026-04-20 11:00:00,2.71,2.72,2.71,2.71,4828428
2026-04-20 11:15:00,2.71,2.72,2.71,2.71,2413600
2026-04-20 11:30:00,2.72,2.73,2.71,2.72,7787281
2026-04-20 13:15:00,2.73,2.73,2.72,2.72,2801057
2026-04-20 13:30:00,2.73,2.73,2.72,2.72,3003700
2026-04-20 13:45:00,2.72,2.73,2.71,2.71,9501179
2026-04-20 14:00:00,2.72,2.72,2.71,2.72,2381156
2026-04-20 14:15:00,2.71,2.72,2.71,2.71,1836600
2026-04-20 14:30:00,2.72,2.72,2.71,2.71,2563100
2026-04-20 14:45:00,2.72,2.72,2.71,2.72,4156400
2026-04-20 15:00:00,2.72,2.73,2.71,2.72,15651401
2026-04-21 09:45:00,2.72,2.73,2.71,2.71,14294932
2026-04-21 10:00:00,2.71,2.72,2.7,2.7,12615063
2026-04-21 10:15:00,2.71,2.72,2.7,2.7,9617093
2026-04-21 10:30:00,2.71,2.72,2.7,2.71,6871887
2026-04-21 10:45:00,2.71,2.72,2.71,2.71,3728128
2026-04-21 11:00:00,2.72,2.72,2.71,2.71,2237656
2026-04-21 11:15:00,2.71,2.72,2.71,2.71,2453200
2026-04-21 11:30:00,2.71,2.72,2.71,2.71,2953200
2026-04-21 13:15:00,2.71,2.72,2.7,2.71,3654464
2026-04-21 13:30:00,2.7,2.72,2.7,2.71,5273270
2026-04-21 13:45:00,2.71,2.72,2.7,2.72,3481486
2026-04-21 14:00:00,2.71,2.72,2.7,2.7,3459100
2026-04-21 14:15:00,2.7,2.71,2.7,2.71,1867280
