date,open,high,low,close,volume
2026-02-24 10:30:00,31.5,33.22,31.43,32.82,30102577
2026-02-24 11:30:00,32.82,33.15,32.58,32.8,8468701
2026-02-24 14:00:00,32.81,33.48,32.81,33.35,11620369
2026-02-24 15:00:00,33.35,33.45,33.08,33.19,12303093
2026-02-25 10:30:00,32.9,34.64,32.89,34.15,29733764
2026-02-25 11:30:00,34.17,34.45,33.0,33.24,18702850
2026-02-25 14:00:00,33.25,33.8,33.1,33.45,12264539
2026-02-25 15:00:00,33.45,33.53,33.25,33.42,6773973
2026-02-26 10:30:00,33.01,33.61,32.5,32.94,21480112
2026-02-26 11:30:00,32.95,34.4,32.92,34.1,16030226
2026-02-26 14:00:00,34.09,34.58,33.5,33.88,11676492
2026-02-26 15:00:00,33.86,34.4,33.71,34.15,10076683
2026-02-27 10:30:00,33.82,34.92,33.3,33.41,21351492
2026-02-27 11:30:00,33.42,33.45,32.93,33.42,14407902
2026-02-27 14:00:00,33.44,33.74,32.91,33.34,14262700
2026-02-27 15:00:00,33.34,33.69,33.17,33.63,7840773
2026-03-02 10:30:00,34.28,34.3,33.11,33.29,23588098
2026-03-02 11:30:00,33.28,33.66,32.9,33.43,7088429
2026-03-02 14:00:00,33.43,34.34,33.4,33.57,11234407
2026-03-02 15:00:00,33.57,33.83,33.48,33.67,7405521
2026-03-03 10:30:00,33.69,34.66,32.5,32.68,20926409
2026-03-03 11:30:00,32.68,33.42,32.66,33.3,5354400
2026-03-03 14:00:00,33.3,33.31,32.6,32.79,5629900
2026-03-03 15:00:00,32.8,32.81,32.38,32.45,10277939
2026-03-04 10:30:00,31.72,34.6,31.72,34.58,29489380
2026-03-04 11:30:00,34.58,34.69,33.82,34.04,10583096
2026-03-04 14:00:00,34.03,34.6,33.83,34.26,7438021
2026-03-04 15:00:00,34.25,34.43,34.01,34.31,8087226
2026-03-05 10:30:00,34.9,36.61,34.71,36.49,33554946
2026-03-05 11:30:00,36.49,36.5,35.28,35.51,11233600
2026-03-05 14:00:00,35.52,36.2,35.35,35.72,7927300
2026-03-05 15:00:00,35.72,35.83,35.44,35.69,7822200
2026-03-06 10:30:00,35.7,39.26,35.7,39.26,41559459
2026-03-06 11:30:00,39.26,39.26,39.26,39.26,2365547
2026-03-06 14:00:00,39.26,39.26,39.26,39.26,1392968
2026-03-06 15:00:00,39.26,39.26,39.26,39.26,1495500
2026-03-09 10:30:00,38.47,38.68,36.68,38.03,38176958
2026-03-09 11:30:00,38.05,38.16,37.47,37.64,9122535
2026-03-09 14:00:00,37.65,37.84,37.2,37.37,9282016
2026-03-09 15:00:00,37.39,38.11,37.39,37.66,13335202
2026-03-10 10:30:00,37.85,38.96,36.95,37.39,25797496
2026-03-10 11:30:00,37.41,38.1,37.29,37.66,7326607
2026-03-10 14:00:00,37.66,38.5,37.62,37.66,9189686
2026-03-10 15:00:00,37.66,37.78,37.3,37.54,10418764
2026-03-11 10:30:00,37.24,38.42,35.72,35.92,29958916
2026-03-11 11:30:00,35.92,36.59,35.53,36.17,17158490
2026-03-11 14:00:00,36.17,36.54,35.84,36.53,6833499
2026-03-11 15:00:00,36.53,36.7,36.29,36.68,8894329
2026-03-12 10:30:00,36.42,36.52,35.0,35.64,19841848
2026-03-12 11:30:00,35.63,35.68,34.5,34.5,18055738
2026-03-12 14:00:00,34.5,34.7,34.11,34.48,17839454
2026-03-12 15:00:00,34.47,34.72,34.37,34.58,10485181
2026-03-13 10:30:00,34.1,34.12,32.73,33.41,25133225
2026-03-13 11:30:00,33.41,34.3,33.41,33.71,12779828
2026-03-13 14:00:00,33.71,33.92,33.43,33.5,7664887
2026-03-13 15:00:00,33.5,33.52,32.73,32.85,17200090
2026-03-16 10:30:00,33.16,33.44,31.19,31.31,24202200
2026-03-16 11:30:00,31.31,31.91,31.28,31.83,7773743
2026-03-16 14:00:00,31.83,32.5,31.8,32.1,7055068
2026-03-16 15:00:00,32.09,32.38,31.96,32.38,6756097
2026-03-17 10:30:00,32.5,32.98,31.87,32.25,16307053
2026-03-17 11:30:00,32.25,32.68,32.15,32.43,4603950
2026-03-17 14:00:00,32.42,32.46,31.9,31.98,4767581
2026-03-17 15:00:00,31.97,32.07,31.52,31.76,10045099
2026-03-18 10:30:00,31.81,32.19,31.56,31.65,8683581
2026-03-18 11:30:00,31.65,31.92,31.62,31.79,4013100
2026-03-18 14:00:00,31.79,31.96,31.56,31.91,5887100
2026-03-18 15:00:00,31.92,32.55,31.9,32.44,16451546
2026-03-19 10:30:00,31.88,32.26,31.3,31.77,11841438
2026-03-19 11:30:00,31.77,31.92,31.3,31.38,4065523
2026-03-19 14:00:00,31.4,31.4,30.76,30.95,17292622
2026-03-19 15:00:00,30.96,31.11,30.48,30.82,14883077
2026-03-20 10:30:00,31.13,31.36,30.36,30.87,19131476
2026-03-20 11:30:00,30.88,31.39,30.76,31.21,8534307
2026-03-20 14:00:00,31.22,31.49,31.0,31.0,7513628
2026-03-20 15:00:00,31.0,31.41,30.89,31.02,10314388
2026-03-23 10:30:00,30.31,30.9,29.7,30.33,17594046
2026-03-23 11:30:00,30.33,30.7,29.8,30.11,8564369
2026-03-23 14:00:00,30.11,30.26,29.52,29.58,6580803
2026-03-23 15:00:00,29.56,29.64,29.1,29.44,14431212
2026-03-24 10:30:00,30.24,31.18,29.99,30.33,21229617
2026-03-24 11:30:00,30.32,30.87,30.15,30.72,7279983
2026-03-24 14:00:00,30.7,30.76,30.19,30.39,4753700
2026-03-24 15:00:00,30.39,30.9,30.33,30.82,7453743
2026-03-25 10:30:00,31.35,33.01,31.34,31.98,33225282
2026-03-25 11:30:00,31.99,32.46,31.88,31.9,6934600
2026-03-25 14:00:00,31.9,32.25,31.66,32.13,6797800
2026-03-25 15:00:00,32.13,32.2,31.7,31.96,5464975
2026-03-26 10:30:00,31.96,31.99,31.11,31.17,13411775
2026-03-26 11:30:00,31.18,31.9,31.14,31.71,6006518
2026-03-26 14:00:00,31.69,31.69,30.9,30.92,4428300
2026-03-26 15:00:00,30.93,31.46,30.9,31.19,5447948
2026-03-27 10:30:00,30.5,31.13,30.28,30.96,7401463
2026-03-27 11:30:00,30.97,31.07,30.78,30.86,3569123
2026-03-27 14:00:00,30.86,32.28,30.86,31.98,16614819
2026-03-27 15:00:00,31.95,31.98,31.51,31.59,8982150
2026-03-30 10:30:00,30.95,31.38,30.7,31.16,11161187
2026-03-30 11:30:00,31.15,31.89,31.08,31.74,4816781
2026-03-30 14:00:00,31.74,32.4,31.58,31.89,8043129
2026-03-30 15:00:00,31.88,31.91,31.62,31.75,4992300
2026-03-31 10:30:00,32.0,33.07,31.6,32.7,17140885
2026-03-31 11:30:00,32.7,32.7,31.56,31.59,5546700
2026-03-31 14:00:00,31.59,31.86,31.4,31.58,3604901
2026-03-31 15:00:00,31.59,31.62,31.2,31.33,6587100
2026-04-01 10:30:00,32.11,33.03,32.06,32.67,18471898
2026-04-01 11:30:00,32.67,33.0,32.33,32.37,3988350
2026-04-01 14:00:00,32.37,32.58,32.07,32.2,4277000
2026-04-01 15:00:00,32.19,32.44,32.16,32.29,4602700
2026-04-02 10:30:00,32.35,34.0,32.35,33.29,20226858
2026-04-02 11:30:00,33.28,33.42,32.91,33.12,3831190
2026-04-02 14:00:00,33.12,33.18,32.03,32.06,8562336
2026-04-02 15:00:00,32.07,32.42,31.91,32.26,7185796
2026-04-03 10:30:00,32.89,33.36,32.32,33.35,11287959
2026-04-03 11:30:00,33.36,33.39,32.8,32.89,5691400
2026-04-03 14:00:00,32.89,33.3,32.74,32.98,4157800
2026-04-03 15:00:00,32.99,33.09,32.66,32.8,4688577
2026-04-07 10:30:00,33.08,33.68,31.5,31.52,23153489
2026-04-07 11:30:00,31.57,32.08,31.24,31.4,7905850
2026-04-07 14:00:00,31.4,32.42,31.32,32.42,5412458
2026-04-07 15:00:00,32.37,32.55,32.22,32.45,7736011
2026-04-08 10:30:00,33.6,34.39,33.33,33.86,19942869
2026-04-08 11:30:00,33.86,34.11,33.14,34.09,9620608
2026-04-08 14:00:00,34.09,35.7,34.08,35.19,20224700
2026-04-08 15:00:00,35.19,35.26,34.59,35.0,8604200
2026-04-09 10:30:00,34.0,36.6,34.0,36.36,17428189
2026-04-09 11:30:00,36.36,36.94,36.33,36.59,11786504
2026-04-09 14:00:00,36.58,37.48,36.24,36.25,12068026
2026-04-09 15:00:00,36.25,36.85,36.23,36.76,7758717
2026-04-10 10:30:00,39.5,40.44,39.5,40.44,21388547
2026-04-10 11:30:00,40.44,40.44,40.44,40.44,12964942
2026-04-10 14:00:00,40.44,40.44,40.44,40.44,6725149
2026-04-10 15:00:00,40.44,40.44,40.44,40.44,3606160
2026-04-13 10:30:00,39.22,40.8,38.5,40.19,46805170
2026-04-13 11:30:00,40.18,41.4,40.0,40.28,20778242
2026-04-13 14:00:00,40.28,41.06,40.27,40.9,8727700
2026-04-13 15:00:00,40.87,41.5,40.24,41.2,13433951
2026-04-14 10:30:00,40.61,41.15,38.41,38.83,26008760
2026-04-14 11:30:00,38.83,39.66,38.11,39.22,16878891
2026-04-14 14:00:00,39.23,39.74,38.3,38.36,10419999
2026-04-14 15:00:00,38.36,38.94,38.28,38.68,11870776
2026-04-15 10:30:00,38.55,39.05,37.52,38.27,19934387
2026-04-15 11:30:00,38.27,38.34,37.6,38.1,9392511
2026-04-15 14:00:00,38.09,38.09,37.0,37.26,12516403
2026-04-15 15:00:00,37.27,37.27,36.78,36.92,12095328
2026-04-16 10:30:00,36.73,38.74,36.51,37.96,23744671
2026-04-16 11:30:00,37.98,38.89,37.96,38.75,9460975
2026-04-16 14:00:00,38.75,39.5,38.71,38.81,12533008
2026-04-16 15:00:00,38.79,39.05,38.6,39.0,7215768
2026-04-17 10:30:00,38.6,39.59,38.0,38.04,14857188
2026-04-17 11:30:00,38.05,38.9,37.91,38.64,5325398
2026-04-17 14:00:00,38.65,38.73,38.16,38.33,5224600
2026-04-17 15:00:00,38.32,38.4,37.81,38.21,7902079
2026-04-20 10:30:00,38.21,39.7,37.9,39.22,19513700
