date,open,high,low,close,volume
2026-04-20 10:30:00,509.5,521.5,504.5,519.5,6741500
2026-04-20 11:30:00,519.5,526.5,519.5,525.0,5209700
2026-04-20 13:30:00,525.5,526.0,522.0,523.0,3218600
2026-04-20 14:30:00,522.5,525.0,521.5,523.0,2401600
2026-04-20 15:30:00,522.5,524.5,522.5,522.5,1721100
2026-04-20 16:00:00,523.0,523.0,521.5,522.5,2884900
2026-04-21 10:30:00,522.0,525.5,517.5,518.0,4627800
2026-04-21 11:30:00,518.5,519.5,515.5,517.0,1456700
2026-04-21 13:30:00,516.5,521.0,516.0,518.5,1447100
2026-04-21 14:30:00,518.5,519.5,516.5,517.5,1294100
2026-04-21 15:30:00,517.5,519.0,516.5,519.0,1344700
2026-04-21 16:00:00,519.0,519.0,517.5,519.0,2102000
2026-04-22 10:30:00,513.0,514.5,505.5,506.5,5954800
2026-04-22 11:30:00,506.0,507.0,505.0,506.0,2678300
2026-04-22 13:30:00,505.5,506.5,502.0,504.0,4284900
2026-04-22 14:30:00,504.5,504.5,502.5,503.0,2761800
2026-04-22 15:30:00,503.5,506.0,503.5,505.0,2217700
2026-04-22 16:00:00,504.5,505.5,504.0,504.0,3424400
2026-04-23 10:30:00,500.0,502.0,495.6,496.8,9622200
2026-04-23 11:30:00,497.0,498.0,496.0,496.0,2570700
2026-04-23 13:30:00,496.0,496.4,495.2,495.6,1740700
2026-04-23 14:30:00,495.6,497.6,495.2,496.0,2420000
2026-04-23 15:30:00,496.0,496.2,495.2,495.2,1992200
2026-04-23 16:00:00,495.2,495.8,495.2,495.2,3287400
2026-04-24 10:30:00,487.0,491.4,487.0,488.6,7246100
2026-04-24 11:30:00,488.6,493.2,488.4,490.4,2676900
2026-04-24 13:30:00,490.4,495.0,490.0,491.2,2067600
2026-04-24 14:30:00,491.2,495.0,491.2,494.0,1650400
2026-04-24 15:30:00,494.2,495.0,493.0,494.4,1616700
2026-04-24 16:00:00,494.4,494.8,493.4,493.4,2013600
2026-04-27 10:30:00,489.4,491.0,485.4,486.2,9160200
2026-04-27 11:30:00,486.0,486.6,480.2,481.0,8133600
2026-04-27 13:30:00,480.8,483.2,480.2,480.4,5377900
2026-04-27 14:30:00,480.2,480.4,478.0,478.4,7791800
2026-04-27 15:30:00,478.6,480.2,478.2,479.8,4684800
2026-04-27 16:00:00,479.8,480.4,478.6,478.6,5360200
2026-04-28 10:30:00,476.0,481.6,472.4,477.8,8421600
2026-04-28 11:30:00,477.8,477.8,475.4,477.4,2157500
2026-04-28 13:30:00,477.2,477.4,473.8,474.2,2469300
2026-04-28 14:30:00,474.2,475.2,472.4,472.6,3329300
2026-04-28 15:30:00,472.6,475.0,472.0,473.6,2645400
2026-04-28 16:00:00,473.4,474.0,472.8,473.8,3719600
2026-04-29 10:30:00,474.4,480.6,474.4,476.8,5009400
2026-04-29 11:30:00,476.8,480.6,476.2,479.6,2911100
2026-04-29 13:30:00,479.4,479.6,476.0,477.0,2383600
2026-04-29 14:30:00,477.0,478.0,476.8,477.4,1932600
