date,open,high,low,close,volume
2026-04-17 09:45:00,1.7,1.71,1.69,1.69,71779401
2026-04-17 10:00:00,1.69,1.7,1.67,1.68,146974600
2026-04-17 10:15:00,1.68,1.68,1.67,1.67,36826466
2026-04-17 10:30:00,1.68,1.69,1.67,1.68,68748418
2026-04-17 10:45:00,1.68,1.69,1.68,1.68,8820305
2026-04-17 11:00:00,1.69,1.69,1.68,1.68,9131265
2026-04-17 11:15:00,1.68,1.69,1.68,1.69,14005230
2026-04-17 11:30:00,1.68,1.69,1.67,1.68,12828400
2026-04-17 13:15:00,1.67,1.68,1.67,1.67,11703734
2026-04-17 13:30:00,1.68,1.69,1.67,1.68,39211400
2026-04-17 13:45:00,1.68,1.69,1.68,1.68,6793000
2026-04-17 14:00:00,1.68,1.69,1.68,1.69,9731681
2026-04-17 14:15:00,1.69,1.69,1.68,1.68,10753200
2026-04-17 14:30:00,1.68,1.69,1.68,1.69,9624900
2026-04-17 14:45:00,1.69,1.69,1.68,1.68,13535500
2026-04-17 15:00:00,1.68,1.69,1.68,1.68,46363892
2026-04-20 09:45:00,1.68,1.69,1.67,1.67,64705700
2026-04-20 10:00:00,1.68,1.69,1.67,1.68,70350225
2026-04-20 10:15:00,1.69,1.69,1.67,1.68,65828100
2026-04-20 10:30:00,1.68,1.69,1.68,1.68,16389600
2026-04-20 10:45:00,1.68,1.69,1.68,1.68,8229160
2026-04-20 11:00:00,1.69,1.7,1.68,1.7,89354930
2026-04-20 11:15:00,1.7,1.7,1.68,1.69,46217492
2026-04-20 11:30:00,1.7,1.7,1.69,1.7,7780800
2026-04-20 13:15:00,1.7,1.7,1.69,1.69,8917300
2026-04-20 13:30:00,1.7,1.7,1.69,1.69,5997500
2026-04-20 13:45:00,1.7,1.7,1.68,1.68,32757200
2026-04-20 14:00:00,1.69,1.7,1.68,1.69,24699219
2026-04-20 14:15:00,1.7,1.7,1.69,1.69,7214200
2026-04-20 14:30:00,1.7,1.7,1.68,1.69,17416650
2026-04-20 14:45:00,1.69,1.7,1.69,1.69,11687458
2026-04-20 15:00:00,1.7,1.7,1.68,1.69,41557171
2026-04-21 09:45:00,1.68,1.7,1.67,1.68,110508800
2026-04-21 10:00:00,1.67,1.69,1.67,1.67,56290300
2026-04-21 10:15:00,1.67,1.68,1.67,1.67,21007700
2026-04-21 10:30:00,1.67,1.7,1.67,1.7,84125600
2026-04-21 10:45:00,1.7,1.71,1.69,1.71,92223636
2026-04-21 11:00:00,1.7,1.71,1.69,1.7,47131000
2026-04-21 11:15:00,1.7,1.71,1.69,1.71,17641400
2026-04-21 11:30:00,1.7,1.71,1.7,1.71,50566500
2026-04-21 13:15:00,1.71,1.72,1.7,1.71,32400401
2026-04-21 13:30:00,1.71,1.72,1.7,1.71,37629800
2026-04-21 13:45:00,1.71,1.71,1.7,1.71,10279300
2026-04-21 14:00:00,1.71,1.71,1.7,1.71,14540600
2026-04-21 14:15:00,1.71,1.71,1.7,1.7,10289200
2026-04-21 14:30:00,1.7,1.71,1.7,1.71,8149200
2026-04-21 14:45:00,1.71,1.71,1.7,1.7,12995000
2026-04-21 15:00:00,1.7,1.71,1.7,1.71,37326600
2026-04-22 09:45:00,1.7,1.71,1.69,1.71,91724900
2026-04-22 10:00:00,1.7,1.71,1.7,1.7,39882200
2026-04-22 10:15:00,1.71,1.71,1.7,1.71,18506000
2026-04-22 10:30:00,1.7,1.71,1.7,1.71,9941900
2026-04-22 10:45:00,1.71,1.71,1.69,1.7,24979800
2026-04-22 11:00:00,1.69,1.7,1.69,1.7,37281500
2026-04-22 11:15:00,1.69,1.7,1.69,1.69,16206800
2026-04-22 11:30:00,1.69,1.7,1.69,1.7,5080400
2026-04-22 13:15:00,1.7,1.7,1.69,1.69,12394530
2026-04-22 13:30:00,1.7,1.7,1.69,1.7,9501900
2026-04-22 13:45:00,1.69,1.7,1.69,1.69,13818600
2026-04-22 14:00:00,1.69,1.7,1.69,1.69,12015000
2026-04-22 14:15:00,1.69,1.7,1.69,1.69,13535000
2026-04-22 14:30:00,1.7,1.7,1.69,1.69,15762800
2026-04-22 14:45:00,1.7,1.7,1.69,1.7,19156900
2026-04-22 15:00:00,1.7,1.7,1.69,1.69,37866816
2026-04-23 09:45:00,1.69,1.7,1.67,1.68,159540600
2026-04-23 10:00:00,1.67,1.68,1.66,1.67,124850300
2026-04-23 10:15:00,1.68,1.68,1.67,1.68,16291300
2026-04-23 10:30:00,1.68,1.69,1.67,1.68,53209330
2026-04-23 10:45:00,1.69,1.7,1.68,1.7,64170921
2026-04-23 11:00:00,1.69,1.7,1.69,1.69,12316500
2026-04-23 11:15:00,1.69,1.7,1.68,1.69,50510645
2026-04-23 11:30:00,1.7,1.7,1.68,1.69,25411600
2026-04-23 13:15:00,1.69,1.69,1.68,1.68,10172700
2026-04-23 13:30:00,1.68,1.7,1.68,1.7,102250549
2026-04-23 13:45:00,1.7,1.71,1.69,1.71,46488900
