date,open,high,low,close,volume
2026-04-28 09:45:00,8.72,8.72,8.41,8.48,7488000
2026-04-28 10:00:00,8.49,8.5,8.43,8.46,1900000
2026-04-28 10:15:00,8.45,8.47,8.38,8.42,3720000
2026-04-28 10:30:00,8.42,8.43,8.34,8.36,3306000
2026-04-28 10:45:00,8.36,8.39,8.28,8.39,3334000
2026-04-28 11:00:00,8.38,8.41,8.35,8.4,1426000
2026-04-28 11:15:00,8.4,8.41,8.32,8.34,1792000
2026-04-28 11:30:00,8.34,8.37,8.33,8.34,732000
2026-04-28 11:45:00,8.34,8.36,8.3,8.35,1290000
2026-04-28 12:00:00,8.34,8.38,8.34,8.37,1082000
2026-04-28 13:15:00,8.38,8.38,8.23,8.27,3430000
2026-04-28 13:30:00,8.26,8.28,8.23,8.27,1238000
2026-04-28 13:45:00,8.28,8.3,8.2,8.22,6990000
2026-04-28 14:00:00,8.22,8.25,8.21,8.23,896000
2026-04-28 14:15:00,8.23,8.23,8.16,8.22,3376000
2026-04-28 14:30:00,8.23,8.23,8.15,8.19,2374000
2026-04-28 14:45:00,8.19,8.2,8.16,8.18,1102000
2026-04-28 15:00:00,8.19,8.22,8.15,8.2,1220000
2026-04-28 15:15:00,8.19,8.21,8.15,8.2,1824000
2026-04-28 15:30:00,8.2,8.21,8.16,8.18,632000
2026-04-28 15:45:00,8.18,8.18,8.13,8.14,1688000
2026-04-28 16:00:00,8.14,8.15,8.11,8.14,4024000
2026-04-29 09:45:00,8.2,8.25,8.02,8.14,5706000
2026-04-29 10:00:00,8.12,8.14,8.05,8.12,2134000
2026-04-29 10:15:00,8.12,8.14,8.04,8.08,2698000
2026-04-29 10:30:00,8.05,8.07,8.01,8.03,2404000
2026-04-29 10:45:00,8.03,8.05,7.94,7.99,2946000
2026-04-29 11:00:00,7.99,8.06,7.97,8.01,1324000
2026-04-29 11:15:00,8.0,8.08,8.0,8.04,854000
2026-04-29 11:30:00,8.03,8.06,8.0,8.01,744000
2026-04-29 11:45:00,8.02,8.03,7.95,7.97,2774000
2026-04-29 12:00:00,7.97,7.98,7.95,7.97,820000
2026-04-29 13:15:00,7.98,8.02,7.96,8.02,1248000
2026-04-29 13:30:00,8.01,8.02,7.98,8.01,1542000
2026-04-29 13:45:00,8.0,8.01,7.97,8.0,1444000
2026-04-29 14:00:00,8.0,8.01,7.99,7.99,906000
2026-04-29 14:15:00,7.98,7.99,7.87,7.91,4956000
2026-04-29 14:30:00,7.91,7.96,7.9,7.95,872000
2026-04-29 14:45:00,7.95,7.96,7.94,7.95,904000
2026-04-29 15:00:00,7.95,7.95,7.91,7.93,956000
2026-04-29 15:15:00,7.94,7.96,7.91,7.92,1428000
2026-04-29 15:30:00,7.92,7.94,7.9,7.91,1240000
2026-04-29 15:45:00,7.91,7.94,7.91,7.91,1044000
2026-04-29 16:00:00,7.92,7.94,7.89,7.92,3132000
2026-04-30 09:45:00,7.93,7.96,7.55,7.58,10444000
2026-04-30 10:00:00,7.58,7.6,7.44,7.5,11714000
2026-04-30 10:15:00,7.49,7.54,7.45,7.54,5054000
2026-04-30 10:30:00,7.53,7.55,7.48,7.49,4984000
2026-04-30 10:45:00,7.49,7.72,7.49,7.59,11026000
2026-04-30 11:00:00,7.59,7.6,7.53,7.53,2136000
2026-04-30 11:15:00,7.55,7.7,7.53,7.59,2986000
2026-04-30 11:30:00,7.6,7.65,7.59,7.6,2614000
2026-04-30 11:45:00,7.6,7.66,7.6,7.61,1514000
2026-04-30 12:00:00,7.62,7.68,7.6,7.65,1242000
2026-04-30 13:15:00,7.66,7.66,7.58,7.6,1620000
2026-04-30 13:30:00,7.6,7.64,7.6,7.64,622000
2026-04-30 13:45:00,7.64,7.7,7.62,7.69,1412000
2026-04-30 14:00:00,7.69,7.74,7.65,7.7,1744000
2026-04-30 14:15:00,7.7,7.73,7.67,7.67,1290000
2026-04-30 14:30:00,7.66,7.67,7.63,7.64,686000
2026-04-30 14:45:00,7.64,7.68,7.64,7.66,1178000
2026-04-30 15:00:00,7.66,7.67,7.63,7.64,1494000
2026-04-30 15:15:00,7.65,7.66,7.64,7.65,756000
2026-04-30 15:30:00,7.66,7.68,7.65,7.66,1176000
2026-04-30 15:45:00,7.65,7.66,7.61,7.62,1988000
2026-04-30 16:00:00,7.61,7.64,7.6,7.63,3400000
2026-05-04 09:45:00,7.8,7.9,7.74,7.81,2394000
2026-05-04 10:00:00,7.81,7.86,7.73,7.82,2872000
2026-05-04 10:15:00,7.81,7.88,7.76,7.87,1318000
2026-05-04 10:30:00,7.88,8.01,7.87,7.89,4960000
2026-05-04 10:45:00,7.89,8.0,7.88,7.97,1290000
2026-05-04 11:00:00,7.97,8.02,7.94,8.0,1878000
2026-05-04 11:15:00,8.01,8.04,7.97,8.0,1518000
2026-05-04 11:30:00,8.0,8.0,7.95,7.96,904000
2026-05-04 11:45:00,7.95,7.96,7.88,7.91,906000
2026-05-04 12:00:00,7.91,7.92,7.89,7.9,422000
2026-05-04 13:15:00,7.9,7.91,7.83,7.87,1474000
2026-05-04 13:30:00,7.87,7.9,7.87,7.88,390000
2026-05-04 13:45:00,7.89,7.9,7.86,7.89,496000
2026-05-04 14:00:00,7.9,7.92,7.89,7.91,340000
2026-05-04 14:15:00,7.91,7.93,7.9,7.91,224000
2026-05-04 14:30:00,7.9,7.91,7.86,7.9,582000
2026-05-04 14:45:00,7.89,7.9,7.86,7.88,408000
2026-05-04 15:00:00,7.86,7.88,7.84,7.85,492000
2026-05-04 15:15:00,7.85,7.85,7.82,7.84,680000
2026-05-04 15:30:00,7.83,7.84,7.82,7.82,330000
2026-05-04 15:45:00,7.82,7.86,7.82,7.83,1002000
2026-05-04 16:00:00,7.83,7.85,7.81,7.82,2916000
2026-05-05 09:45:00,7.89,7.89,7.76,7.84,1280000
2026-05-05 10:00:00,7.83,7.9,7.82,7.83,1068000
2026-05-05 10:15:00,7.83,7.86,7.8,7.81,646000
2026-05-05 10:30:00,7.82,7.87,7.82,7.86,232000
2026-05-05 10:45:00,7.85,7.9,7.85,7.86,544000
2026-05-05 11:00:00,7.86,7.86,7.81,7.81,464000
2026-05-05 11:15:00,7.81,7.84,7.81,7.83,260000
2026-05-05 11:30:00,7.83,7.84,7.82,7.82,114000
2026-05-05 11:45:00,7.82,7.84,7.81,7.81,232000
2026-05-05 12:00:00,7.81,7.85,7.81,7.85,210000
2026-05-05 13:15:00,7.85,7.85,7.79,7.82,542000
2026-05-05 13:30:00,7.82,7.82,7.8,7.81,220000
2026-05-05 13:45:00,7.82,7.82,7.8,7.8,172000
2026-05-05 14:00:00,7.8,7.83,7.8,7.82,102000
2026-05-05 14:15:00,7.83,7.86,7.81,7.84,510000
2026-05-05 14:30:00,7.84,7.84,7.82,7.84,128000
2026-05-05 14:45:00,7.83,7.84,7.82,7.84,112000
2026-05-05 15:00:00,7.84,7.85,7.83,7.84,166000
2026-05-05 15:15:00,7.83,7.86,7.83,7.85,132000
2026-05-05 15:30:00,7.86,7.9,7.85,7.86,768000
2026-05-05 15:45:00,7.86,7.9,7.85,7.89,678000
2026-05-05 16:00:00,7.89,7.9,7.83,7.83,1536000
2026-05-06 09:45:00,8.0,8.28,7.87,8.27,17848000
2026-05-06 10:00:00,8.27,8.35,8.22,8.27,11832000
2026-05-06 10:15:00,8.27,8.27,8.05,8.12,6262000
2026-05-06 10:30:00,8.12,8.24,8.1,8.24,3720000
2026-05-06 10:45:00,8.24,8.4,8.2,8.24,9476000
2026-05-06 11:00:00,8.24,8.28,8.19,8.28,2530000
2026-05-06 11:15:00,8.28,8.28,8.23,8.26,1338000
2026-05-06 11:30:00,8.26,8.32,8.26,8.29,2378000
2026-05-06 11:45:00,8.29,8.36,8.28,8.3,2686000
2026-05-06 12:00:00,8.3,8.34,8.28,8.33,1148000
2026-05-06 13:15:00,8.33,8.36,8.22,8.25,2544000
2026-05-06 13:30:00,8.25,8.28,8.21,8.23,1712000
2026-05-06 13:45:00,8.23,8.26,8.22,8.23,1046000
2026-05-06 14:00:00,8.22,8.29,8.21,8.25,1582000
2026-05-06 14:15:00,8.26,8.26,8.15,8.18,3470000
2026-05-06 14:30:00,8.18,8.24,8.17,8.24,1180000
2026-05-06 14:45:00,8.24,8.28,8.22,8.25,1662000
2026-05-06 15:00:00,8.25,8.3,8.22,8.23,2680000
2026-05-06 15:15:00,8.23,8.25,8.16,8.17,2464000
2026-05-06 15:30:00,8.16,8.17,8.11,8.14,2798000
2026-05-06 15:45:00,8.14,8.16,8.08,8.11,4132000
2026-05-06 16:00:00,8.09,8.1,8.05,8.06,7922000
2026-05-07 09:45:00,8.5,8.58,8.28,8.46,23404000
2026-05-07 10:00:00,8.46,8.52,8.41,8.48,4192000
2026-05-07 10:15:00,8.49,8.5,8.41,8.46,2890000
2026-05-07 10:30:00,8.46,8.46,8.41,8.41,1486000
2026-05-07 10:45:00,8.42,8.49,8.42,8.46,1164000
2026-05-07 11:00:00,8.47,8.52,8.46,8.51,2604000
2026-05-07 11:15:00,8.52,8.52,8.47,8.48,762000
2026-05-07 11:30:00,8.48,8.5,8.45,8.47,950000
2026-05-07 11:45:00,8.47,8.49,8.46,8.47,654000
2026-05-07 12:00:00,8.47,8.49,8.44,8.46,1052000
2026-05-07 13:15:00,8.45,8.46,8.36,8.36,2638000
2026-05-07 13:30:00,8.37,8.4,8.33,8.37,2020000
2026-05-07 13:45:00,8.37,8.42,8.33,8.34,2242000
2026-05-07 14:00:00,8.35,8.36,8.31,8.31,1980000
2026-05-07 14:15:00,8.31,8.34,8.3,8.32,1688000
2026-05-07 14:30:00,8.31,8.36,8.3,8.33,1382000
2026-05-07 14:45:00,8.33,8.4,8.32,8.36,2478000
2026-05-07 15:00:00,8.36,8.37,8.31,8.34,1308000
2026-05-07 15:15:00,8.35,8.35,8.3,8.32,1714000
2026-05-07 15:30:00,8.31,8.37,8.29,8.36,2488000
2026-05-07 15:45:00,8.36,8.38,8.34,8.34,1328000
2026-05-07 16:00:00,8.34,8.35,8.3,8.31,4772000
2026-05-08 09:45:00,8.15,8.25,8.07,8.25,7816000
2026-05-08 10:00:00,8.26,8.32,8.18,8.27,3878000
2026-05-08 10:15:00,8.27,8.34,8.23,8.32,3166000
2026-05-08 10:30:00,8.32,8.32,8.14,8.21,4544000
2026-05-08 10:45:00,8.2,8.25,8.19,8.22,1176000
2026-05-08 11:00:00,8.22,8.24,8.17,8.22,1250000
2026-05-08 11:15:00,8.22,8.22,8.14,8.18,1360000
2026-05-08 11:30:00,8.17,8.19,8.13,8.18,1058000
2026-05-08 11:45:00,8.18,8.21,8.16,8.2,742000
2026-05-08 12:00:00,8.22,8.23,8.2,8.22,534000
2026-05-08 13:15:00,8.18,8.25,8.18,8.21,1052000
2026-05-08 13:30:00,8.2,8.38,8.2,8.33,3294000
2026-05-08 13:45:00,8.33,8.37,8.28,8.31,2386000
2026-05-08 14:00:00,8.3,8.33,8.29,8.3,1220000
2026-05-08 14:15:00,8.3,8.35,8.29,8.3,1496000
2026-05-08 14:30:00,8.31,8.32,8.27,8.29,724000
2026-05-08 14:45:00,8.28,8.29,8.2,8.25,1450000
2026-05-08 15:00:00,8.23,8.33,8.23,8.32,1618000
2026-05-08 15:15:00,8.31,8.35,8.27,8.35,1516000
2026-05-08 15:30:00,8.35,8.39,8.3,8.3,5152000
2026-05-08 15:45:00,8.3,8.33,8.28,8.29,2494000
2026-05-08 16:00:00,8.29,8.3,8.24,8.27,4288000
2026-05-11 09:45:00,8.33,8.48,8.19,8.21,7996000
2026-05-11 10:00:00,8.21,8.31,8.15,8.3,3612000
2026-05-11 10:15:00,8.29,8.47,8.24,8.47,4048000
2026-05-11 10:30:00,8.47,8.76,8.46,8.66,15700000
2026-05-11 10:45:00,8.66,8.69,8.57,8.61,4586000
2026-05-11 11:00:00,8.6,8.71,8.56,8.67,5742000
2026-05-11 11:15:00,8.66,8.68,8.59,8.6,2418000
2026-05-11 11:30:00,8.61,8.65,8.58,8.61,1774000
2026-05-11 11:45:00,8.63,8.68,8.6,8.65,1626000
2026-05-11 12:00:00,8.67,8.67,8.64,8.66,1026000
2026-05-11 13:15:00,8.63,8.7,8.57,8.57,3374000
2026-05-11 13:30:00,8.57,8.59,8.54,8.57,1720000
2026-05-11 13:45:00,8.56,8.62,8.54,8.56,2806000
2026-05-11 14:00:00,8.55,8.58,8.5,8.51,1420000
2026-05-11 14:15:00,8.52,8.53,8.46,8.47,1388000
2026-05-11 14:30:00,8.47,8.47,8.38,8.4,2810000
2026-05-11 14:45:00,8.4,8.45,8.37,8.45,2206000
2026-05-11 15:00:00,8.45,8.52,8.44,8.49,2598000
2026-05-11 15:15:00,8.49,8.55,8.49,8.53,1760000
2026-05-11 15:30:00,8.53,8.53,8.47,8.5,534000
2026-05-11 15:45:00,8.49,8.5,8.44,8.44,760000
2026-05-11 16:00:00,8.44,8.44,8.38,8.43,3368000
2026-05-12 09:45:00,8.41,8.47,8.27,8.31,4638000
2026-05-12 10:00:00,8.32,8.35,8.24,8.29,3536000
2026-05-12 10:15:00,8.3,8.38,8.25,8.26,2114000
2026-05-12 10:30:00,8.26,8.31,8.18,8.18,3818000
2026-05-12 10:45:00,8.18,8.19,8.08,8.19,4268000
2026-05-12 11:00:00,8.19,8.19,8.12,8.17,2020000
2026-05-12 11:15:00,8.17,8.2,8.15,8.18,1036000
2026-05-12 11:30:00,8.17,8.18,8.11,8.12,2380000
2026-05-12 11:45:00,8.12,8.14,8.1,8.12,968000
2026-05-12 12:00:00,8.13,8.14,8.09,8.09,936000
2026-05-12 13:15:00,8.1,8.11,8.01,8.09,2754000
2026-05-12 13:30:00,8.08,8.14,8.05,8.12,1146000
2026-05-12 13:45:00,8.12,8.15,8.07,8.07,918000
2026-05-12 14:00:00,8.07,8.07,7.98,8.03,3958000
2026-05-12 14:15:00,8.02,8.04,7.98,8.0,1736000
2026-05-12 14:30:00,8.01,8.05,8.0,8.02,950000
2026-05-12 14:45:00,8.02,8.06,8.01,8.05,1114000
2026-05-12 15:00:00,8.05,8.06,8.02,8.02,1006000
2026-05-12 15:15:00,8.03,8.04,7.99,8.0,1522000
2026-05-12 15:30:00,8.0,8.04,7.99,8.01,870000
2026-05-12 15:45:00,8.02,8.02,8.0,8.02,1292000
2026-05-12 16:00:00,8.01,8.02,7.96,7.97,3744000
2026-05-13 09:45:00,7.95,7.95,7.8,7.93,4580000
2026-05-13 10:00:00,7.93,7.94,7.82,7.83,2388000
2026-05-13 10:15:00,7.83,7.89,7.78,7.89,3222000
2026-05-13 10:30:00,7.88,7.93,7.84,7.92,1346000
2026-05-13 10:45:00,7.93,7.95,7.86,7.86,1670000
2026-05-13 11:00:00,7.87,7.91,7.85,7.88,1058000
2026-05-13 11:15:00,7.88,7.96,7.85,7.93,1492000
