date,open,high,low,close,volume
2026-02-24 10:30:00,141.0,141.5,132.24,134.28,7582945
2026-02-24 11:30:00,134.29,137.08,133.8,136.31,2964308
2026-02-24 14:00:00,136.31,137.15,134.45,134.51,2168498
2026-02-24 15:00:00,134.57,135.49,134.4,135.4,2151298
2026-02-25 10:30:00,137.83,146.38,135.08,145.88,7197152
2026-02-25 11:30:00,145.88,154.0,144.0,153.73,4995008
2026-02-25 14:00:00,153.8,159.0,153.68,156.26,3250004
2026-02-25 15:00:00,155.94,157.2,153.0,155.0,3237452
2026-02-26 10:30:00,153.17,154.66,146.5,149.73,5747235
2026-02-26 11:30:00,149.62,152.1,149.5,151.5,2207182
2026-02-26 14:00:00,151.3,155.83,151.24,153.14,3337838
2026-02-26 15:00:00,153.29,156.0,153.29,155.0,3029181
2026-02-27 10:30:00,152.1,153.64,147.8,150.16,3863151
2026-02-27 11:30:00,150.18,151.52,149.19,149.99,1039574
2026-02-27 14:00:00,149.98,153.5,148.88,152.53,1942619
2026-02-27 15:00:00,152.74,153.5,152.0,152.73,1713816
2026-03-02 10:30:00,151.0,154.99,149.05,152.33,4418716
2026-03-02 11:30:00,152.38,155.37,151.75,152.88,2432500
2026-03-02 14:00:00,152.88,157.9,152.06,154.07,2215700
2026-03-02 15:00:00,154.06,155.0,153.21,153.5,1508478
2026-03-03 10:30:00,151.5,159.5,146.01,148.26,7307398
2026-03-03 11:30:00,148.26,150.29,146.85,146.85,2044000
2026-03-03 14:00:00,146.83,147.47,141.0,141.59,4596158
2026-03-03 15:00:00,141.59,142.39,138.5,139.85,4166314
2026-03-04 10:30:00,138.44,144.58,138.0,141.07,5875767
2026-03-04 11:30:00,141.13,141.99,139.0,140.51,1718401
2026-03-04 14:00:00,140.51,142.58,139.73,140.68,1331405
2026-03-04 15:00:00,140.67,141.42,139.6,140.6,1613435
2026-03-05 10:30:00,147.02,153.85,144.82,151.91,7095048
2026-03-05 11:30:00,151.74,152.21,146.66,146.88,1466288
2026-03-05 14:00:00,146.85,148.47,145.52,146.1,1100149
2026-03-05 15:00:00,146.09,147.0,144.2,146.67,1766841
2026-03-06 10:30:00,146.33,150.31,143.82,144.49,3424900
2026-03-06 11:30:00,144.67,145.92,143.39,144.57,1353000
2026-03-06 14:00:00,144.79,147.69,144.0,144.53,1382524
2026-03-06 15:00:00,144.53,145.23,143.2,143.81,1786263
2026-03-09 10:30:00,136.99,139.5,132.41,132.55,6573956
2026-03-09 11:30:00,132.56,137.12,132.46,136.36,1737973
2026-03-09 14:00:00,136.37,141.2,135.88,139.7,1488100
2026-03-09 15:00:00,139.62,141.18,139.15,140.01,1509042
2026-03-10 10:30:00,138.93,146.59,138.93,144.4,3980690
2026-03-10 11:30:00,144.38,144.85,141.3,141.79,969300
2026-03-10 14:00:00,141.62,143.98,141.11,142.99,861364
2026-03-10 15:00:00,142.99,143.2,141.74,142.8,1326400
2026-03-11 10:30:00,142.6,142.79,137.15,138.15,3841500
2026-03-11 11:30:00,138.13,138.98,137.31,137.63,1127700
2026-03-11 14:00:00,137.6,137.76,134.7,135.26,2431400
