date,open,high,low,close,volume
2026-02-24 10:30:00,7625.345334836208,7706.029682898486,7431.027285580672,7566.601768733037,556883389.0
2026-02-24 11:30:00,7567.539679549957,7699.419909294821,7548.257870928791,7656.461995388898,225397565.0
2026-02-24 14:00:00,7656.885948254114,7699.789653576665,7577.560799785434,7598.4218930957395,173103784.0
2026-02-24 15:00:00,7598.549304157981,7627.601926436675,7565.353270230961,7595.716393997932,189283450.0
2026-02-25 10:30:00,7621.224430715214,7713.943981989275,7487.307223336744,7618.506324670041,545204608.0
2026-02-25 11:30:00,7618.641914634007,7740.319823849768,7594.122658352468,7684.678783546876,345835077.0
2026-02-25 14:00:00,7685.533020689456,7778.541203716786,7656.730836510813,7722.179797383967,228326742.0
2026-02-25 15:00:00,7721.98029443151,7748.411681690534,7661.88031054416,7703.806319642794,233976582.0
2026-02-26 10:30:00,7706.252629411016,7795.070064172073,7558.187946303802,7630.245065249392,509893918.0
2026-02-26 11:30:00,7630.770214051835,7780.365284447754,7614.636246919581,7743.423652750304,248905869.0
2026-02-26 14:00:00,7743.525833803413,7887.323488711652,7719.033561180434,7795.695519711417,370913175.0
2026-02-26 15:00:00,7795.233378328418,7820.504734134302,7751.015938185091,7788.039468894006,237671051.0
2026-02-27 10:30:00,7676.833073125472,7763.246833170415,7535.317545791547,7651.486881649039,523359335.0
2026-02-27 11:30:00,7651.071240609841,7756.709283834422,7616.780504505065,7672.669887936803,195509969.0
2026-02-27 14:00:00,7673.635833957515,7743.347524517627,7643.1639749279,7695.160733296355,178117497.0
2026-02-27 15:00:00,7694.930975114891,7740.145232923263,7659.655502290327,7707.801501972024,230803792.0
2026-03-02 10:30:00,7540.681545844212,7744.456899364475,7464.260765144971,7566.21079620357,642572735.0
2026-03-02 11:30:00,7564.996291363672,7616.34073701471,7504.77777058772,7545.304924596631,197667846.0
2026-03-02 14:00:00,7544.867790437007,7631.973600206722,7520.429659757642,7551.716545321374,168441276.0
2026-03-02 15:00:00,7549.541429343715,7577.3221268701045,7508.698960696281,7535.554072519878,235343790.0
2026-03-03 10:30:00,7549.730263860328,7638.207444413795,7205.894234827432,7242.358515509641,739254543.0
2026-03-03 11:30:00,7243.47913354928,7343.563622545573,7217.691038288206,7253.455807541659,231602850.0
